iter	Logloss
200	0.04127925592
201	0.04075581315
202	0.04048075761
203	0.04006071646
204	0.04001270205
205	0.03996853864
206	0.03995786935
207	0.03970911995
208	0.03937264624
209	0.03905209625
210	0.03897079453
211	0.03854301702
212	0.03816189931
213	0.03815190094
214	0.03814315821
215	0.03812531322
216	0.03811200824
217	0.03785828581
218	0.03761884257
219	0.03760608509
220	0.03759595477
221	0.03758057781
222	0.0374008442
223	0.03725833976
224	0.03690666981
225	0.0365874274
226	0.03634051124
227	0.03609546145
228	0.03587202547
229	0.03586061774
230	0.03564454053
231	0.03563693995
232	0.03541214747
233	0.03494485681
234	0.03461811845
235	0.03416318993
236	0.0341379829
237	0.03395108004
238	0.0336925974
239	0.03334976166
240	0.03318884374
241	0.0329016816
242	0.03267645168
243	0.03243424986
244	0.03242010776
245	0.03224769746
246	0.03223714047
247	0.03212558969
248	0.03208474046
249	0.03191429538
250	0.03173947427
251	0.03163266736
252	0.03111086006
253	0.03084636444
254	0.03070002844
255	0.03052871303
256	0.03043215998
257	0.03030751856
258	0.03003594931
259	0.02990357912
260	0.02980150556
261	0.02949514036
262	0.0293475709
263	0.02909424383
264	0.02898519743
265	0.02873616872
266	0.02853273486
267	0.02842340772
268	0.02832242529
269	0.02792698506
270	0.02759992278
271	0.02759442427
272	0.02758899859
273	0.02758267723
274	0.02738738845
275	0.02724007294
276	0.02696647005
277	0.02686952712
278	0.02679131316
279	0.02661018437
280	0.02650681087
281	0.02649995698
282	0.02629725058
283	0.0260912102
284	0.02598769902
285	0.02589432305
286	0.02574068867
287	0.02561559502
288	0.02547197681
289	0.02533570199
290	0.02520789172
291	0.02520510939
292	0.02511598473
293	0.02511024192
294	0.02510595699
295	0.02503572406
296	0.02485523336
297	0.02467490687
298	0.024669897
299	0.02453272396
300	0.02433820336
301	0.02425085847
302	0.02421796677
303	0.02399085861
304	0.0237829806
305	0.02362799583
306	0.02360120655
307	0.02349136481
308	0.02337325132
309	0.02327137515
310	0.02312985202
311	0.02304669807
312	0.02283746072
313	0.02267212982
314	0.02254005682
315	0.02244453956
316	0.02231272004
317	0.02222868469
318	0.0220874432
319	0.02196534431
320	0.02186554577
321	0.02172491599
322	0.02163122778
323	0.02155370489
324	0.02146590176
325	0.02136854847
326	0.02117006677
327	0.02097865611
328	0.02087111044
329	0.02068811973
330	0.02060018501
331	0.02038978619
332	0.02029095022
333	0.02012461555
334	0.02009588412
335	0.02003327959
336	0.01998579606
337	0.01988955318
338	0.01981146406
339	0.01973458212
340	0.01959275713
341	0.01951702875
342	0.0194845728
343	0.01941243343
344	0.01923049715
345	0.01909541665
346	0.01892486516
347	0.01885195282
348	0.01868980635
349	0.01862973528
350	0.01851760356
351	0.01836406332
352	0.01829411694
353	0.01824261948
354	0.01821746029
355	0.01816278408
356	0.01814382339
357	0.01808133593
358	0.0180630596
359	0.01798349593
360	0.01796512452
361	0.01794673519
362	0.01782230434
363	0.01773559747
364	0.0176776835
365	0.01755149147
366	0.01753574084
367	0.017485661
368	0.01739906375
369	0.01728270325
370	0.01718765431
371	0.01710826622
372	0.01704472932
373	0.01698951323
374	0.01693857113
375	0.01691173375
376	0.01685458202
377	0.01682120782
378	0.0167755981
379	0.01675300935
380	0.01668756542
381	0.01660219976
382	0.01654942604
383	0.0164809189
384	0.01647877026
385	0.01645645225
386	0.01634916851
387	0.01627562865
388	0.01621021088
389	0.01614715449
390	0.01605271999
391	0.01596867087
392	0.01587497803
393	0.01578586088
394	0.0156705782
395	0.01558904822
396	0.01556888041
397	0.01550110635
398	0.01542779312
399	0.01537047398
400	0.01531053527
401	0.01526241055
402	0.01520651349
403	0.01512623842
404	0.01509075027
405	0.0150470247
406	0.01499080757
407	0.0149416052
408	0.01492746675
409	0.01489684308
410	0.01486108131
411	0.01483858973
412	0.01479674574
413	0.01479206922
414	0.01475800241
415	0.01470716674
416	0.0146614082
417	0.014592638
418	0.01457339332
419	0.01448864289
420	0.01447846283
421	0.01442500853
422	0.01435357251
423	0.01430320592
424	0.01420752785
425	0.01420517826
426	0.01416743148
427	0.01407664901
428	0.01400133494
429	0.01394755971
430	0.01390872775
431	0.013860224
432	0.0138211825
433	0.01378158166
434	0.01370690432
435	0.01367475576
436	0.01360469483
437	0.01357998288
438	0.01357723147
439	0.01354043988
440	0.01353558295
441	0.01348439101
442	0.0134502516
443	0.01344027905
444	0.01338126153
445	0.01334552753
446	0.01330847774
447	0.01330394439
448	0.0133037227
449	0.01327707405
450	0.01322854981
451	0.01314697312
452	0.01309754737
453	0.01304542178
454	0.01299032542
455	0.01298885694
456	0.01293431907
457	0.01293160306
458	0.01293158803
459	0.01293139668
460	0.01285563679
461	0.01285353327
462	0.01285137372
463	0.01277830114
464	0.01275842211
465	0.01270899787
466	0.0126912502
467	0.01269115924
468	0.01267978355
469	0.01263174997
470	0.01263136358
471	0.01257587242
472	0.01257584725
473	0.0125254107
474	0.01251649842
475	0.01251385824
476	0.01251122573
477	0.01251065689
478	0.01251041264
479	0.01250889734
480	0.01249752825
481	0.01249700031
482	0.0124929071
483	0.01244220764
484	0.01244165787
485	0.01243417174
486	0.01242556151
487	0.0124254959
488	0.01238362236
489	0.01235647811
490	0.01234089843
491	0.01233371218
492	0.0122754624
493	0.01226867665
494	0.01223727224
495	0.01223716856
496	0.01223625492
497	0.01216958921
498	0.01214269974
499	0.01211258163
500	0.01204833236
501	0.01198621506
502	0.01198479035
503	0.01198352153
504	0.01195431529
505	0.01190250293
506	0.01185228809
507	0.01181480772
508	0.01177742672
509	0.01174924224
510	0.01170610651
511	0.01169816965
512	0.01164822795
513	0.01163357844
514	0.01158391224
515	0.01155395947
516	0.01155308276
517	0.01150894955
518	0.0114675996
519	0.01146735685
520	0.01142507937
521	0.01137743451
522	0.01134727411
523	0.01130336808
524	0.01130219909
525	0.01127012957
526	0.01126880124
527	0.01126879999
528	0.01126580024
529	0.01126496921
530	0.01122048692
531	0.01121896284
532	0.01117067003
533	0.01112605708
534	0.01112009238
535	0.01112000581
536	0.0111197013
537	0.01111919371
538	0.01111913564
539	0.01111810609
540	0.01111311066
541	0.01110990169
542	0.01106996398
543	0.01102243407
544	0.01101846083
545	0.01096531798
546	0.01094124482
547	0.0109053471
548	0.0109025808
549	0.01089693118
550	0.01089623105
551	0.01085580043
552	0.01082867944
553	0.01079400908
554	0.01079400443
555	0.01079398583
556	0.01079389483
557	0.01075745617
558	0.01075745533
559	0.01075745141
560	0.01075743448
561	0.01075328622
562	0.01073005667
563	0.01073004303
564	0.01073003651
565	0.01072837905
566	0.01072495142
567	0.01069676316
568	0.01065081598
569	0.010650798
570	0.01065011357
571	0.01064962378
572	0.01064931959
573	0.01064929432
574	0.01064406633
575	0.010642218
576	0.01064147101
577	0.01063518412
578	0.01063517212
579	0.01059291369
580	0.01059229687
581	0.01059179542
582	0.01059086409
583	0.01059079072
584	0.01059062815
585	0.01059061189
586	0.01055340422
587	0.01055340063
588	0.01055326628
589	0.01051709548
590	0.01048540061
591	0.01048536572
592	0.01048536463
593	0.01048111007
594	0.01048105053
595	0.01048102405
596	0.01047895656
597	0.01047817181
598	0.01047727344
599	0.01045539413
600	0.01041588174
601	0.01038363917
602	0.01038353467
603	0.01038351024
604	0.01038295857
605	0.01034911624
606	0.01034787731
607	0.0103420231
608	0.01034201497
609	0.01028210561
610	0.01028207646
611	0.01028187877
612	0.01024906141
613	0.01024369638
614	0.01024345131
615	0.01024340514
616	0.01024171966
617	0.0101893538
618	0.0101834111
619	0.01015798929
620	0.01015720133
621	0.01015707195
622	0.01015612246
623	0.01011928026
624	0.0100952849
625	0.01007712906
626	0.01004450117
627	0.0100142526
628	0.009986503915
629	0.009960679795
630	0.009960234373
631	0.009940126412
632	0.009938943367
633	0.00989683177
634	0.00987059179
635	0.009870311924
636	0.00983940737
637	0.009839335433
638	0.009839321018
639	0.009839265481
640	0.00983863783
641	0.009837959778
642	0.00980402904
643	0.009761281417
644	0.009761001286
645	0.009732846161
646	0.009726626212
647	0.009725800796
648	0.009724739298
649	0.009724368485
650	0.009723712359
651	0.009721902273
652	0.009689424992
653	0.009689365998
654	0.009688854458
655	0.009688823672
656	0.009657074974
657	0.009637753237
658	0.009637522619
659	0.009637480835
660	0.009635418205
661	0.009635417604
662	0.009634549321
663	0.009600948365
664	0.009600539147
665	0.009600444975
666	0.009599670237
667	0.009599281591
668	0.009599264883
669	0.009599246423
670	0.009598734081
671	0.009598358468
672	0.009573265596
673	0.009573183633
674	0.009573121015
675	0.009572822989
676	0.009570150933
677	0.009570131864
678	0.009569059857
679	0.009569049575
680	0.009569043273
681	0.009564008705
682	0.009563908358
683	0.009563506705
684	0.009563089141
685	0.009562970092
686	0.009562884543
687	0.009521835264
688	0.009505963746
689	0.009500077552
690	0.009495903762
691	0.009469716909
692	0.009448087605
693	0.00944702499
694	0.009407429454
695	0.009375052181
696	0.009354081092
697	0.009322739594
698	0.009318847721
699	0.009318801271
700	0.009292949257
701	0.009267628922
702	0.009239103062
703	0.009236432397
704	0.009213272689
705	0.00919033112
706	0.009161270428
707	0.009156967449
708	0.009126317265
709	0.009090175807
710	0.00907372469
711	0.009056360552
712	0.00905614716
713	0.009021141531
714	0.009021139925
715	0.008997027051
716	0.008980113743
717	0.008963525934
718	0.008949702323
719	0.008924290257
720	0.008900894356
721	0.008867548789
722	0.00884461269
723	0.008820458719
724	0.008797825149
725	0.008783181317
726	0.008783160645
727	0.008779059554
728	0.008777150479
729	0.008757189749
730	0.008757186279
731	0.008740636704
732	0.00872354383
733	0.008703423497
734	0.008703420998
735	0.008689241211
736	0.008669530676
737	0.00865238147
738	0.008651826238
739	0.008651820417
740	0.008651808784
741	0.008650347564
742	0.008635025631
743	0.008633812963
744	0.008614739866
745	0.008588259239
746	0.008559528477
747	0.008549077835
748	0.008545502802
749	0.008524293137
750	0.008503372325
751	0.008503018639
752	0.008502960911
753	0.008488142499
754	0.008470745428
755	0.008470742425
756	0.008470568522
757	0.008470566296
758	0.008470530792
759	0.008470530051
760	0.008448198619
761	0.008448125792
762	0.008448034056
763	0.008448008065
764	0.008435472835
765	0.008431666912
766	0.00841823204
767	0.008418226687
768	0.008418128311
769	0.008418117707
770	0.008417855632
771	0.008417595839
772	0.008417575574
773	0.008397453013
774	0.008397442778
775	0.008397441718
776	0.008379414593
777	0.00837934744
778	0.008379265886
779	0.008379265501
780	0.008375786767
781	0.008375784393
782	0.008350700509
783	0.008350266027
784	0.008350251261
785	0.008350184498
786	0.008350165089
787	0.008350124787
788	0.008350123071
789	0.008350061277
790	0.008350042823
791	0.008331080447
792	0.008309824915
793	0.008309787973
794	0.008291307091
795	0.008269198329
796	0.00824914495
797	0.008249137274
798	0.008245631928
799	0.00824561467
800	0.008245569294
801	0.0082455416
802	0.0082455371
803	0.008245451614
804	0.008245268492
805	0.00824504603
806	0.008244535385
807	0.008244508134
808	0.008244471321
809	0.008244462451
810	0.00824404116
811	0.008243856395
812	0.008221816639
813	0.008221473341
814	0.008221437329
815	0.008221358892
816	0.008220477336
817	0.008220399443
818	0.008195014223
819	0.008194980148
820	0.008180172761
821	0.00818014678
822	0.008150924795
823	0.008150693541
824	0.008134747564
825	0.008134738829
826	0.008127123033
827	0.008117430869
828	0.00811650053
829	0.00811586866
830	0.008115591344
831	0.008115571249
832	0.00811554898
833	0.008115547015
834	0.008115452899
835	0.008103766602
836	0.008103594143
837	0.008103491838
838	0.008103333262
839	0.008100198591
840	0.00810016501
841	0.008096848168
842	0.008096846792
843	0.008096845415
844	0.008096842712
845	0.008090191136
846	0.008090168308
847	0.008089958548
848	0.008089914538
849	0.00808987163
850	0.008089818245
851	0.008089766814
852	0.008084509732
853	0.008081630774
854	0.008080421001
855	0.008078972404
856	0.008078486489
857	0.008078418261
858	0.0080784176
859	0.008078374872
860	0.008070075131
861	0.008058968162
862	0.008058952795
863	0.008050181161
864	0.008050115418
865	0.008050073338
866	0.008050018264
867	0.008050008983
868	0.008050007161
869	0.008049475688
870	0.008049419829
871	0.008047745966
872	0.008026776225
873	0.00802497906
874	0.007995329695
875	0.007994889466
876	0.007994870356
877	0.007994812278
878	0.007994740601
879	0.007994502722
880	0.00797954389
881	0.00796574108
882	0.007965695834
883	0.007965611092
884	0.007945899405
885	0.007945888413
886	0.007945877116
887	0.007945788641
888	0.007945721231
889	0.007945701861
890	0.00793202359
891	0.007931919467
892	0.007931901144
893	0.007931848992
894	0.007916579056
895	0.007916538088
896	0.00791374147
897	0.007912595377
898	0.007912517506
899	0.007912465555
900	0.007908720168
901	0.007908645681
902	0.007899370493
903	0.007877754626
904	0.007877679346
905	0.007855802088
906	0.007855576595
907	0.007855255975
908	0.007852394025
909	0.0078396722
910	0.007814639556
911	0.007814506121
912	0.007814504265
913	0.007814501652
914	0.007813146861
915	0.00781069599
916	0.00781066335
917	0.007810647538
918	0.00781061569
919	0.007810589186
920	0.007809015429
921	0.007809004887
922	0.007808957533
923	0.007808925577
924	0.007806111395
925	0.007806077551
926	0.007803476439
927	0.007803465908
928	0.007803464036
929	0.007803464036
930	0.007803448204
931	0.007803218322
932	0.007803078567
933	0.007803050238
934	0.007803039526
935	0.007802817563
936	0.007800085747
937	0.007800075573
938	0.007800032944
939	0.007800032616
940	0.007800027409
941	0.00780002614
942	0.00779998308
943	0.007799977857
944	0.007799935661
945	0.007799935336
946	0.007799924655
947	0.007799922868
948	0.00779956942
949	0.007799505716
950	0.007796815354
951	0.007796719699
952	0.007796627615
953	0.007782579711
954	0.007762607441
955	0.00776211886
956	0.007751488983
957	0.007751454518
958	0.007739475306
959	0.007739428962
960	0.007739404051
961	0.007739365808
962	0.007739363347
963	0.007739275395
964	0.007739132585
965	0.007739132391
966	0.007717769649
967	0.007717581447
968	0.007714938782
969	0.007714923222
970	0.007701446592
971	0.007701443599
972	0.007701307943
973	0.007688653171
974	0.007668810284
975	0.007649790889
976	0.007649721753
977	0.00764971782
978	0.007640262182
979	0.007637189291
980	0.007624165877
981	0.007623378502
982	0.007612127189
983	0.007611654105
984	0.007599028376
985	0.007574649413
986	0.007574573184
987	0.007574557327
988	0.007551474461
989	0.007536238359
990	0.007536139976
991	0.007536120527
992	0.007535223819
993	0.007535164368
994	0.007534623312
995	0.007534556859
996	0.007520086882
997	0.00751984897
998	0.007519709227
999	0.007519492848
